MonNode,TimeSlot,UNITT,UNITS,COUNTER,FltMet1,FltMet2,Rat1,Rat2,Method,Year(4 digit),Year(2 digit),Month,Day of the Year,Day of the Month,Day of the Week,Time Hour,Time Minute,Time Seconds
\IRFORE,2021-10-14,NSE-Q,115740858,,-2142.43-52.36,287,F,LIN_CNT2,"|1550534132|"
\IRFORE,2021-10-15,NSE-Q,115740858,,-2180.13-51.86,288,F,LIN_CNT2,"|1563010595|"
\IRFORE,2021-10-16,NSE-Q,115740858,,-2142.43-52.36,289,F,LIN_CNT2,"|1550534132|"
\IRFORE,2021-10-17,NSE-Q,115740858,,-2180.13-51.86,290,F,LIN_CNT2,"|1563010595|"
\IRFORE,2021-10-18,NSE-Q,115740858,,-2142.43-52.36,291,F,LIN_CNT2,"|1550534132|"
\IRFORE,2021-10-19,NSE-Q,115740858,,-2105.05-52.86,292,F,LIN_CNT2,"|1538057669|"
\IRFORE,2021-10-20,NSE-Q,115740858,,-2142.43-52.36,293,F,LIN_CNT2,"|1550534132|"
\IRFORE,2021-10-21,NSE-Q,115740858,,-2180.13-51.86,294,F,LIN_CNT2,"|1563010595|"
\IRFORE,2021-10-22,NSE-Q,115740858,,-2218.16-51.38,295,F,LIN_CNT2,"|1575487058|"
\IRFORE,2021-10-23,NSE-Q,115740858,,-2256.52-50.92,296,F,LIN_CNT2,"|1587963522|"
\IRFORE,2021-10-24,NSE-Q,115740858,,-2295.20-50.45,297,F,LIN_CNT2,"|1600439985|"
\IRFORE,2021-10-25,NSE-Q,115740858,,-2334.21-49.99,298,F,LIN_CNT2,"|1612916448|"
\IRFORE,2021-10-26,NSE-Q,115740858,,-2373.55-49.55,299,F,LIN_CNT2,"|1625392911|"
\IRFORE,2021-10-27,NSE-Q,115740858,,-2413.21-49.10,300,F,LIN_CNT2,"|1637869375|"
\IRFORE,2021-10-28,NSE-Q,115740858,,-2453.20-48.67,301,F,LIN_CNT2,"|1650345838|"
\IRFORE,2021-10-29,NSE-Q,115740858,,-2413.21-49.10,302,F,LIN_CNT2,"|1637869375|"
\IRFORE,2021-10-30,NSE-Q,115740858,,-2453.20-48.67,303,F,LIN_CNT2,"|1650345838|"
\IRFORE,2021-10-31,NSE-Q,115740858,,-2493.52-48.25,304,F,LIN_CNT2,"|1662822301|"
\IRFORE,2021-11-1,NSE-Q,115740858,,-2534.16-47.82,305,F,LIN_CNT2,"|1675298764|"
\IRFORE,2021-11-2,NSE-Q,115740858,,-2575.13-47.41,306,F,LIN_CNT2,"|1687775228|"
\IRFORE,2021-11-3,NSE-Q,115740858,,-2616.43-47.02,307,F,LIN_CNT2,"|1700251691|"
\IRFORE,2021-11-4,NSE-Q,115740858,,-2658.06-46.61,308,F,LIN_CNT2,"|1712728154|"
\IRFORE,2021-11-5,NSE-Q,115740858,,-2616.43-47.02,309,F,LIN_CNT2,"|1700251691|"
\IRFORE,2021-11-6,NSE-Q,115740858,,-2658.06-46.61,310,F,LIN_CNT2,"|1712728154|"
\IRFORE,2021-11-7,NSE-Q,115740858,,-2700.01-46.22,311,F,LIN_CNT2,"|1725204617|"
\IRFORE,2021-11-8,NSE-Q,115740858,,-2742.28-45.84,312,F,LIN_CNT2,"|1737681081|"
\IRFORE,2021-11-9,NSE-Q,115740858,,-2784.89-45.48,313,F,LIN_CNT2,"|1750157544|"
\IRFORE,2021-11-10,NSE-Q,115740858,,-2742.28-45.84,314,F,LIN_CNT2,"|1737681081|"
\IRFORE,2021-11-11,NSE-Q,115740858,,-2784.89-45.48,315,F,LIN_CNT2,"|1750157544|"
\IRFORE,2021-11-12,NSE-Q,115740858,,-2827.82-45.10,316,F,LIN_CNT2,"|1762634007|"
\IRFORE,2021-11-13,NSE-Q,115740858,,-2871.08-44.73,317,F,LIN_CNT2,"|1775110470|"
\IRFORE,2021-11-14,NSE-Q,115740858,,-2914.66-44.38,318,F,LIN_CNT2,"|1787586934|"
\IRFORE,2021-11-15,NSE-Q,115740858,,-2958.57-44.02,319,F,LIN_CNT2,"|1800063397|"
\IRFORE,2021-11-16,NSE-Q,115740858,,-3002.81-43.68,320,F,LIN_CNT2,"|1812539860|"
\IRFORE,2021-11-17,NSE-Q,115740858,,-3047.37-43.33,321,F,LIN_CNT2,"|1825016323|"
\IRFORE,2021-11-18,NSE-Q,115740858,,-3092.26-42.99,322,F,LIN_CNT2,"|1837492787|"
\IRFORE,2021-11-19,NSE-Q,115740858,,-3137.48-42.66,323,F,LIN_CNT2,"|1849969250|"
\IRFORE,2021-11-20,NSE-Q,115740858,,-3183.02-42.33,324,F,LIN_CNT2,"|1862445713|"
\IRFORE,2021-11-21,NSE-Q,115740858,,-3137.48-42.66,325,F,LIN_CNT2,"|1849969250|"
\IRFORE,2021-11-22,NSE-Q,115740858,,-3092.26-42.99,326,F,LIN_CNT2,"|1837492787|"
\IRFORE,2021-11-23,NSE-Q,115740858,,-3137.48-42.66,327,F,LIN_CNT2,"|1849969250|"
\IRFORE,2021-11-24,NSE-Q,115740858,,-3183.02-42.33,328,F,LIN_CNT2,"|1862445713|"
\IRFORE,2021-11-25,NSE-Q,115740858,,-3228.90-42.02,329,F,LIN_CNT2,"|1874922176|"
\IRFORE,2021-11-26,NSE-Q,115740858,,-3275.09-41.69,330,F,LIN_CNT2,"|1887398640|"
\IRFORE,2021-11-27,NSE-Q,115740858,,-3321.62-41.38,331,F,LIN_CNT2,"|1899875103|"
\IRFORE,2021-11-28,NSE-Q,115740858,,-3275.09-41.69,332,F,LIN_CNT2,"|1887398640|"
\IRFORE,2021-11-29,NSE-Q,115740858,,-3321.62-41.38,333,F,LIN_CNT2,"|1899875103|"
\IRFORE,2021-11-30,NSE-Q,115740858,,-3368.47-41.07,334,F,LIN_CNT2,"|1912351566|"
\IRFORE,2021-12-1,NSE-Q,115740858,,-3321.62-41.38,335,F,LIN_CNT2,"|1899875103|"
\IRFORE,2021-12-2,NSE-Q,115740858,,-3368.47-41.07,336,F,LIN_CNT2,"|1912351566|"
\IRFORE,2021-12-3,NSE-Q,115740858,,-3415.65-40.77,337,F,LIN_CNT2,"|1924828029|"
\IRFORE,2021-12-4,NSE-Q,115740858,,-3463.15-40.47,338,F,LIN_CNT2,"|1937304493|"
\IRFORE,2021-12-5,NSE-Q,115740858,,-3510.98-40.18,339,F,LIN_CNT2,"|1949780956|"
\IRFORE,2021-12-6,NSE-Q,115740858,,-3463.15-40.47,340,F,LIN_CNT2,"|1937304493|"
\IRFORE,2021-12-7,NSE-Q,115740858,,-3415.65-40.77,341,F,LIN_CNT2,"|1924828029|"
\IRFORE,2021-12-8,NSE-Q,115740858,,-3463.15-40.47,342,F,LIN_CNT2,"|1937304493|"
\IRFORE,2021-12-9,NSE-Q,115740858,,-3415.65-40.77,343,F,LIN_CNT2,"|1924828029|"
\IRFORE,2021-12-10,NSE-Q,115740858,,-3368.47-41.07,344,F,LIN_CNT2,"|1912351566|"
\IRFORE,2021-12-11,NSE-Q,115740858,,-3415.65-40.77,345,F,LIN_CNT2,"|1924828029|"
\IRFORE,2021-12-12,NSE-Q,115740858,,-3463.15-40.47,346,F,LIN_CNT2,"|1937304493|"
\IRFORE,2021-12-13,NSE-Q,115740858,,-3510.98-40.18,347,F,LIN_CNT2,"|1949780956|"
\IRFORE,2021-12-14,NSE-Q,115740858,,-3559.14-39.88,348,F,LIN_CNT2,"|1962257419|"
\IRFORE,2021-12-15,NSE-Q,115740858,,-3510.98-40.18,349,F,LIN_CNT2,"|1949780956|"
\IRFORE,2021-12-16,NSE-Q,115740858,,-3559.14-39.88,350,F,LIN_CNT2,"|1962257419|"
\IRFORE,2021-12-17,NSE-Q,115740858,,-3510.98-40.18,351,F,LIN_CNT2,"|1949780956|"
\IRFORE,2021-12-18,NSE-Q,115740858,,-3559.14-39.88,352,F,LIN_CNT2,"|1962257419|"
\IRFORE,2021-12-19,NSE-Q,115740858,,-3607.62-39.60,353,F,LIN_CNT2,"|1974733882|"
\IRFORE,2021-12-20,NSE-Q,115740858,,-3559.14-39.88,354,F,LIN_CNT2,"|1962257419|"
\IRFORE,2021-12-21,NSE-Q,115740858,,-3607.62-39.60,355,F,LIN_CNT2,"|1974733882|"
\IRFORE,2021-12-22,NSE-Q,115740858,,-3656.44-39.32,356,F,LIN_CNT2,"|1987210346|"
\IRFORE,2021-12-23,NSE-Q,115740858,,-3705.57-39.04,357,F,LIN_CNT2,"|1999686809|"
\IRFORE,2021-12-24,NSE-Q,115740858,,-3755.04-38.76,358,F,LIN_CNT2,"|2012163272|"
\IRFORE,2021-12-25,NSE-Q,115740858,,-3804.83-38.50,359,F,LIN_CNT2,"|2024639735|"
\IRFORE,2021-12-26,NSE-Q,115740858,,-3854.95-38.24,360,F,LIN_CNT2,"|2037116199|"
\IRFORE,2021-12-27,NSE-Q,115740858,,-3905.39-37.97,361,F,LIN_CNT2,"|2049592662|"
\IRFORE,2021-12-28,NSE-Q,115740858,,-3956.16-37.71,362,F,LIN_CNT2,"|2062069125|"
\IRFORE,2021-12-29,NSE-Q,115740858,,-4007.26-37.45,363,F,LIN_CNT2,"|2074545588|"
\IRFORE,2021-12-30,NSE-Q,115740858,,-3956.16-37.71,364,F,LIN_CNT2,"|2062069125|"
\IRFORE,2021-12-31,NSE-Q,115740858,,-4007.26-37.45,365,F,LIN_CNT2,"|2074545588|"
\IRFORE,2022-1-1,NSE-Q,115740858,,-4058.69-37.20,366,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-2,NSE-Q,115740858,,-4110.44-36.95,367,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-3,NSE-Q,115740858,,-4058.69-37.20,368,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-4,NSE-Q,115740858,,-4110.44-36.95,369,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-5,NSE-Q,115740858,,-4058.69-37.20,370,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-6,NSE-Q,115740858,,-4007.26-37.45,371,F,LIN_CNT2,"|2074545588|"
\IRFORE,2022-1-7,NSE-Q,115740858,,-4058.69-37.20,372,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-8,NSE-Q,115740858,,-4007.26-37.45,373,F,LIN_CNT2,"|2074545588|"
\IRFORE,2022-1-9,NSE-Q,115740858,,-3956.16-37.71,374,F,LIN_CNT2,"|2062069125|"
\IRFORE,2022-1-10,NSE-Q,115740858,,-4007.26-37.45,375,F,LIN_CNT2,"|2074545588|"
\IRFORE,2022-1-11,NSE-Q,115740858,,-4058.69-37.20,376,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-12,NSE-Q,115740858,,-4110.44-36.95,377,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-13,NSE-Q,115740858,,-4162.52-36.71,378,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-14,NSE-Q,115740858,,-4110.44-36.95,379,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-15,NSE-Q,115740858,,-4162.52-36.71,380,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-16,NSE-Q,115740858,,-4110.44-36.95,381,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-17,NSE-Q,115740858,,-4058.69-37.20,382,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-18,NSE-Q,115740858,,-4110.44-36.95,383,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-19,NSE-Q,115740858,,-4162.52-36.71,384,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-20,NSE-Q,115740858,,-4214.92-36.47,385,F,LIN_CNT2,"|2124451441|"
\IRFORE,2022-1-21,NSE-Q,115740858,,-4267.65-36.23,386,F,LIN_CNT2,"|2136927905|"
\IRFORE,2022-1-22,NSE-Q,115740858,,-4214.92-36.47,387,F,LIN_CNT2,"|2124451441|"
\IRFORE,2022-1-23,NSE-Q,115740858,,-4162.52-36.71,388,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-24,NSE-Q,115740858,,-4110.44-36.95,389,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-25,NSE-Q,115740858,,-4162.52-36.71,390,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-26,NSE-Q,115740858,,-4110.44-36.95,391,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-27,NSE-Q,115740858,,-4058.69-37.20,392,F,LIN_CNT2,"|2087022052|"
\IRFORE,2022-1-28,NSE-Q,115740858,,-4110.44-36.95,393,F,LIN_CNT2,"|2099498515|"
\IRFORE,2022-1-29,NSE-Q,115740858,,-4162.52-36.71,394,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-1-30,NSE-Q,115740858,,-4214.92-36.47,395,F,LIN_CNT2,"|2124451441|"
\IRFORE,2022-1-31,NSE-Q,115740858,,-4162.52-36.71,396,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-2-1,NSE-Q,115740858,,-4214.92-36.47,397,F,LIN_CNT2,"|2124451441|"
\IRFORE,2022-2-2,NSE-Q,115740858,,-4162.52-36.71,398,F,LIN_CNT2,"|2111974978|"
\IRFORE,2022-2-3,NSE-Q,115740858,,-4214.92-36.47,399,F,LIN_CNT2,"|2124451441|"
\IRFORE,2022-2-4,NSE-Q,115740858,,-4267.65-36.23,400,F,LIN_CNT2,"|2136927905|"
\IRFORE,2022-2-5,NSE-Q,115740858,,-4320.71-35.99,401,F,LIN_CNT2,"|2149404368|"
\IRFORE,2022-2-6,NSE-Q,115740858,,-4267.65-36.23,402,F,LIN_CNT2,"|2136927905|"
\IRFORE,2022-2-7,NSE-Q,115740858,,-4320.71-35.99,403,F,LIN_CNT2,"|2149404368|"
\IRFORE,2022-2-8,NSE-Q,115740858,,-4374.10-35.75,404,F,LIN_CNT2,"|2161880831|"
\IRFORE,2022-2-9,NSE-Q,115740858,,-4427.81-35.53,405,F,LIN_CNT2,"|2174357294|"
\IRFORE,2022-2-10,NSE-Q,115740858,,-4481.85-35.30,406,F,LIN_CNT2,"|2186833758|"
\IRFORE,2022-2-11,NSE-Q,115740858,,-4536.21-35.07,407,F,LIN_CNT2,"|2199310221|"
\IRFORE,2022-2-12,NSE-Q,115740858,,-4481.85-35.30,408,F,LIN_CNT2,"|2186833758|"
\IRFORE,2022-2-13,NSE-Q,115740858,,-4536.21-35.07,409,F,LIN_CNT2,"|2199310221|"
\IRFORE,2022-2-14,NSE-Q,115740858,,-4590.90-34.86,410,F,LIN_CNT2,"|2211786684|"
\IRFORE,2022-2-15,NSE-Q,115740858,,-4645.92-34.64,411,F,LIN_CNT2,"|2224263147|"
\IRFORE,2022-2-16,NSE-Q,115740858,,-4701.27-34.42,412,F,LIN_CNT2,"|2236739611|"
\IRFORE,2022-2-17,NSE-Q,115740858,,-4756.94-34.21,413,F,LIN_CNT2,"|2249216074|"
\IRFORE,2022-2-18,NSE-Q,115740858,,-4812.94-34.00,414,F,LIN_CNT2,"|2261692537|"
\IRFORE,2022-2-19,NSE-Q,115740858,,-4869.27-33.79,415,F,LIN_CNT2,"|2274169000|"
\IRFORE,2022-2-20,NSE-Q,115740858,,-4925.92-33.59,416,F,LIN_CNT2,"|2286645464|"
\IRFORE,2022-2-21,NSE-Q,115740858,,-4982.90-33.38,417,F,LIN_CNT2,"|2299121927|"
\IRFORE,2022-2-22,NSE-Q,115740858,,-4925.92-33.59,418,F,LIN_CNT2,"|2286645464|"
\IRFORE,2022-2-23,NSE-Q,115740858,,-4982.90-33.38,419,F,LIN_CNT2,"|2299121927|"
\IRFORE,2022-2-24,NSE-Q,115740858,,-5040.20-33.18,420,F,LIN_CNT2,"|2311598390|"
\IRFORE,2022-2-25,NSE-Q,115740858,,-4982.90-33.38,421,F,LIN_CNT2,"|2299121927|"
\IRFORE,2022-2-26,NSE-Q,115740858,,-5040.20-33.18,422,F,LIN_CNT2,"|2311598390|"
\IRFORE,2022-2-27,NSE-Q,115740858,,-5097.83-32.98,423,F,LIN_CNT2,"|2324074853|"
\IRFORE,2022-2-28,NSE-Q,115740858,,-5155.79-32.79,424,F,LIN_CNT2,"|2336551317|"
\IRFORE,2022-3-1,NSE-Q,115740858,,-5097.83-32.98,425,F,LIN_CNT2,"|2324074853|"
\IRFORE,2022-3-2,NSE-Q,115740858,,-5040.20-33.18,426,F,LIN_CNT2,"|2311598390|"
\IRFORE,2022-3-3,NSE-Q,115740858,,-5097.83-32.98,427,F,LIN_CNT2,"|2324074853|"
\IRFORE,2022-3-4,NSE-Q,115740858,,-5155.79-32.79,428,F,LIN_CNT2,"|2336551317|"
\IRFORE,2022-3-5,NSE-Q,115740858,,-5214.08-32.59,429,F,LIN_CNT2,"|2349027780|"
\IRFORE,2022-3-6,NSE-Q,115740858,,-5155.79-32.79,430,F,LIN_CNT2,"|2336551317|"
\IRFORE,2022-3-7,NSE-Q,115740858,,-5097.83-32.98,431,F,LIN_CNT2,"|2324074853|"
\IRFORE,2022-3-8,NSE-Q,115740858,,-5155.79-32.79,432,F,LIN_CNT2,"|2336551317|"
\IRFORE,2022-3-9,NSE-Q,115740858,,-5214.08-32.59,433,F,LIN_CNT2,"|2349027780|"
\IRFORE,2022-3-10,NSE-Q,115740858,,-5155.79-32.79,434,F,LIN_CNT2,"|2336551317|"
\IRFORE,2022-3-11,NSE-Q,115740858,,-5214.08-32.59,435,F,LIN_CNT2,"|2349027780|"
\IRFORE,2022-3-12,NSE-Q,115740858,,-5272.69-32.40,436,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-13,NSE-Q,115740858,,-5331.63-32.21,437,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-14,NSE-Q,115740858,,-5272.69-32.40,438,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-15,NSE-Q,115740858,,-5331.63-32.21,439,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-16,NSE-Q,115740858,,-5272.69-32.40,440,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-17,NSE-Q,115740858,,-5331.63-32.21,441,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-18,NSE-Q,115740858,,-5272.69-32.40,442,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-19,NSE-Q,115740858,,-5331.63-32.21,443,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-20,NSE-Q,115740858,,-5272.69-32.40,444,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-21,NSE-Q,115740858,,-5331.63-32.21,445,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-22,NSE-Q,115740858,,-5390.90-32.03,446,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-3-23,NSE-Q,115740858,,-5331.63-32.21,447,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-24,NSE-Q,115740858,,-5390.90-32.03,448,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-3-25,NSE-Q,115740858,,-5331.63-32.21,449,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-26,NSE-Q,115740858,,-5272.69-32.40,450,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-27,NSE-Q,115740858,,-5214.08-32.59,451,F,LIN_CNT2,"|2349027780|"
\IRFORE,2022-3-28,NSE-Q,115740858,,-5272.69-32.40,452,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-3-29,NSE-Q,115740858,,-5331.63-32.21,453,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-3-30,NSE-Q,115740858,,-5390.90-32.03,454,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-3-31,NSE-Q,115740858,,-5331.63-32.21,455,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-4-1,NSE-Q,115740858,,-5272.69-32.40,456,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-4-2,NSE-Q,115740858,,-5331.63-32.21,457,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-4-3,NSE-Q,115740858,,-5390.90-32.03,458,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-4-4,NSE-Q,115740858,,-5450.49-31.84,459,F,LIN_CNT2,"|2398933633|"
\IRFORE,2022-4-5,NSE-Q,115740858,,-5390.90-32.03,460,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-4-6,NSE-Q,115740858,,-5331.63-32.21,461,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-4-7,NSE-Q,115740858,,-5272.69-32.40,462,F,LIN_CNT2,"|2361504243|"
\IRFORE,2022-4-8,NSE-Q,115740858,,-5331.63-32.21,463,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-4-9,NSE-Q,115740858,,-5390.90-32.03,464,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-4-10,NSE-Q,115740858,,-5331.63-32.21,465,F,LIN_CNT2,"|2373980706|"
\IRFORE,2022-4-11,NSE-Q,115740858,,-5390.90-32.03,466,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-4-12,NSE-Q,115740858,,-5450.49-31.84,467,F,LIN_CNT2,"|2398933633|"
\IRFORE,2022-4-13,NSE-Q,115740858,,-5390.90-32.03,468,F,LIN_CNT2,"|2386457170|"
\IRFORE,2022-4-14,NSE-Q,115740858,,-5450.49-31.84,469,F,LIN_CNT2,"|2398933633|"
\IRFORE,2022-4-15,NSE-Q,115740858,,-5510.41-31.66,470,F,LIN_CNT2,"|2411410096|"
\IRFORE,2022-4-16,NSE-Q,115740858,,-5570.65-31.48,471,F,LIN_CNT2,"|2423886559|"
\IRFORE,2022-4-17,NSE-Q,115740858,,-5631.23-31.30,472,F,LIN_CNT2,"|2436363023|"
\IRFORE,2022-4-18,NSE-Q,115740858,,-5692.13-31.12,473,F,LIN_CNT2,"|2448839486|"
\IRFORE,2022-4-19,NSE-Q,115740858,,-5753.35-30.95,474,F,LIN_CNT2,"|2461315949|"
\IRFORE,2022-4-20,NSE-Q,115740858,,-5692.13-31.12,475,F,LIN_CNT2,"|2448839486|"
\IRFORE,2022-4-21,NSE-Q,115740858,,-5753.35-30.95,476,F,LIN_CNT2,"|2461315949|"
\IRFORE,2022-4-22,NSE-Q,115740858,,-5814.90-30.78,477,F,LIN_CNT2,"|2473792412|"
\IRFORE,2022-4-23,NSE-Q,115740858,,-5876.78-30.61,478,F,LIN_CNT2,"|2486268876|"
\IRFORE,2022-4-24,NSE-Q,115740858,,-5938.99-30.44,479,F,LIN_CNT2,"|2498745339|"
\IRFORE,2022-4-25,NSE-Q,115740858,,-6001.52-30.27,480,F,LIN_CNT2,"|2511221802|"
\IRFORE,2022-4-26,NSE-Q,115740858,,-5938.99-30.44,481,F,LIN_CNT2,"|2498745339|"
\IRFORE,2022-4-27,NSE-Q,115740858,,-6001.52-30.27,482,F,LIN_CNT2,"|2511221802|"
\IRFORE,2022-4-28,NSE-Q,115740858,,-6064.38-30.11,483,F,LIN_CNT2,"|2523698265|"
\IRFORE,2022-4-29,NSE-Q,115740858,,-6127.57-29.94,484,F,LIN_CNT2,"|2536174729|"
\IRFORE,2022-4-30,NSE-Q,115740858,,-6191.08-29.78,485,F,LIN_CNT2,"|2548651192|"
\IRFORE,2022-5-1,NSE-Q,115740858,,-6254.92-29.62,486,F,LIN_CNT2,"|2561127655|"
\IRFORE,2022-5-2,NSE-Q,115740858,,-6319.09-29.46,487,F,LIN_CNT2,"|2573604118|"
\IRFORE,2022-5-3,NSE-Q,115740858,,-6254.92-29.62,488,F,LIN_CNT2,"|2561127655|"
\IRFORE,2022-5-4,NSE-Q,115740858,,-6319.09-29.46,489,F,LIN_CNT2,"|2573604118|"
\IRFORE,2022-5-5,NSE-Q,115740858,,-6383.58-29.31,490,F,LIN_CNT2,"|2586080582|"
\IRFORE,2022-5-6,NSE-Q,115740858,,-6448.40-29.15,491,F,LIN_CNT2,"|2598557045|"
\IRFORE,2022-5-7,NSE-Q,115740858,,-6513.55-29.00,492,F,LIN_CNT2,"|2611033508|"
\IRFORE,2022-5-8,NSE-Q,115740858,,-6448.40-29.15,493,F,LIN_CNT2,"|2598557045|"
\IRFORE,2022-5-9,NSE-Q,115740858,,-6383.58-29.31,494,F,LIN_CNT2,"|2586080582|"
\IRFORE,2022-5-10,NSE-Q,115740858,,-6319.09-29.46,495,F,LIN_CNT2,"|2573604118|"
\IRFORE,2022-5-11,NSE-Q,115740858,,-6383.58-29.31,496,F,LIN_CNT2,"|2586080582|"
\IRFORE,2022-5-12,NSE-Q,115740858,,-6448.40-29.15,497,F,LIN_CNT2,"|2598557045|"
\IRFORE,2022-5-13,NSE-Q,115740858,,-6513.55-29.00,498,F,LIN_CNT2,"|2611033508|"
\IRFORE,2022-5-14,NSE-Q,115740858,,-6448.40-29.15,499,F,LIN_CNT2,"|2598557045|"
\IRFORE,2022-5-15,NSE-Q,115740858,,-6383.58-29.31,500,F,LIN_CNT2,"|2586080582|"
\IRFORE,2022-5-16,NSE-Q,115740858,,-6448.40-29.15,501,F,LIN_CNT2,"|2598557045|"
\IRFORE,2022-5-17,NSE-Q,115740858,,-6513.55-29.00,502,F,LIN_CNT2,"|2611033508|"
\IRFORE,2022-5-18,NSE-Q,115740858,,-6579.02-28.85,503,F,LIN_CNT2,"|2623509971|"
\IRFORE,2022-5-19,NSE-Q,115740858,,-6644.82-28.70,504,F,LIN_CNT2,"|2635986435|"
\IRFORE,2022-5-20,NSE-Q,115740858,,-6710.95-28.55,505,F,LIN_CNT2,"|2648462898|"
\IRFORE,2022-5-21,NSE-Q,115740858,,-6777.40-28.40,506,F,LIN_CNT2,"|2660939361|"
\IRFORE,2022-5-22,NSE-Q,115740858,,-6844.18-28.26,507,F,LIN_CNT2,"|2673415824|"
\IRFORE,2022-5-23,NSE-Q,115740858,,-6911.29-28.11,508,F,LIN_CNT2,"|2685892288|"
\IRFORE,2022-5-24,NSE-Q,115740858,,-6978.72-27.97,509,F,LIN_CNT2,"|2698368751|"
\IRFORE,2022-5-25,NSE-Q,115740858,,-7046.48-27.83,510,F,LIN_CNT2,"|2710845214|"
\IRFORE,2022-5-26,NSE-Q,115740858,,-7114.57-27.69,511,F,LIN_CNT2,"|2723321677|"
\IRFORE,2022-5-27,NSE-Q,115740858,,-7182.98-27.56,512,F,LIN_CNT2,"|2735798141|"
\IRFORE,2022-5-28,NSE-Q,115740858,,-7251.72-27.42,513,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-5-29,NSE-Q,115740858,,-7320.79-27.28,514,F,LIN_CNT2,"|2760751067|"
\IRFORE,2022-5-30,NSE-Q,115740858,,-7251.72-27.42,515,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-5-31,NSE-Q,115740858,,-7182.98-27.56,516,F,LIN_CNT2,"|2735798141|"
\IRFORE,2022-6-1,NSE-Q,115740858,,-7251.72-27.42,517,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-6-2,NSE-Q,115740858,,-7320.79-27.28,518,F,LIN_CNT2,"|2760751067|"
\IRFORE,2022-6-3,NSE-Q,115740858,,-7251.72-27.42,519,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-6-4,NSE-Q,115740858,,-7182.98-27.56,520,F,LIN_CNT2,"|2735798141|"
\IRFORE,2022-6-5,NSE-Q,115740858,,-7251.72-27.42,521,F,LIN_CNT2,"|2748274604|"
\IRFORE,2022-6-6,NSE-Q,115740858,,-7182.98-27.56,522,F,LIN_CNT2,"|2735798141|"
\IRFORE,2022-6-7,NSE-Q,115740858,,-7114.57-27.69,523,F,LIN_CNT2,"|2723321677|"
\IRFORE,2022-6-8,NSE-Q,115740858,,-7046.48-27.83,524,F,LIN_CNT2,"|2710845214|"
\IRFORE,2022-6-9,NSE-Q,115740858,,-7114.57-27.69,525,F,LIN_CNT2,"|2723321677|"
